Store,Date,Dept,Temperature,Fuel_Price,CPI,Unemployment,Weekly_Sales,IsHoliday
2,2011/2/11,98,33.19,3.022,212.5928624,8.028,17258.58,1
2,2011/2/18,1,57.83,3.045,212.9033115,8.028,62706.27,0
2,2011/2/18,2,57.83,3.045,212.9033115,8.028,69487.17,0
2,2011/2/18,3,57.83,3.045,212.9033115,8.028,11999.17,0
2,2011/2/18,4,57.83,3.045,212.9033115,8.028,45097.36,0
2,2011/2/18,5,57.83,3.045,212.9033115,8.028,35418.87,0
2,2011/2/18,6,57.83,3.045,212.9033115,8.028,8158.21,0
2,2011/2/18,7,57.83,3.045,212.9033115,8.028,33235.49,0
2,2011/2/18,8,57.83,3.045,212.9033115,8.028,59644.84,0
2,2011/2/18,9,57.83,3.045,212.9033115,8.028,28025.24,0
2,2011/2/18,10,57.83,3.045,212.9033115,8.028,41577.06,0
2,2011/2/18,11,57.83,3.045,212.9033115,8.028,17715.89,0
2,2011/2/18,12,57.83,3.045,212.9033115,8.028,7820.87,0
2,2011/2/18,13,57.83,3.045,212.9033115,8.028,48013.57,0
2,2011/2/18,14,57.83,3.045,212.9033115,8.028,25035.76,0
2,2011/2/18,16,57.83,3.045,212.9033115,8.028,15566.84,0
2,2011/2/18,17,57.83,3.045,212.9033115,8.028,15655.64,0
2,2011/2/18,18,57.83,3.045,212.9033115,8.028,26498.6,0
2,2011/2/18,19,57.83,3.045,212.9033115,8.028,5287.47,0
2,2011/2/18,20,57.83,3.045,212.9033115,8.028,6939.12,0
2,2011/2/18,21,57.83,3.045,212.9033115,8.028,9837.68,0
2,2011/2/18,22,57.83,3.045,212.9033115,8.028,20883.87,0
2,2011/2/18,23,57.83,3.045,212.9033115,8.028,29243.1,0
2,2011/2/18,24,57.83,3.045,212.9033115,8.028,7927.01,0
2,2011/2/18,25,57.83,3.045,212.9033115,8.028,16128.24,0
2,2011/2/18,26,57.83,3.045,212.9033115,8.028,10881.99,0
2,2011/2/18,27,57.83,3.045,212.9033115,8.028,2350.28,0
2,2011/2/18,28,57.83,3.045,212.9033115,8.028,1006.44,0
2,2011/2/18,29,57.83,3.045,212.9033115,8.028,10154.55,0
2,2011/2/18,30,57.83,3.045,212.9033115,8.028,7558.68,0
2,2011/2/18,31,57.83,3.045,212.9033115,8.028,3729.86,0
2,2011/2/18,32,57.83,3.045,212.9033115,8.028,29573.34,0
2,2011/2/18,33,57.83,3.045,212.9033115,8.028,8591.19,0
2,2011/2/18,34,57.83,3.045,212.9033115,8.028,17794.49,0
2,2011/2/18,35,57.83,3.045,212.9033115,8.028,5215.76,0
2,2011/2/18,36,57.83,3.045,212.9033115,8.028,823,0
2,2011/2/18,37,57.83,3.045,212.9033115,8.028,5091.15,0
2,2011/2/18,38,57.83,3.045,212.9033115,8.028,92225.47,0
2,2011/2/18,40,57.83,3.045,212.9033115,8.028,81936.13,0
2,2011/2/18,41,57.83,3.045,212.9033115,8.028,3036,0
2,2011/2/18,42,57.83,3.045,212.9033115,8.028,10965.25,0
2,2011/2/18,44,57.83,3.045,212.9033115,8.028,7145.56,0
2,2011/2/18,45,57.83,3.045,212.9033115,8.028,57.35,0
2,2011/2/18,46,57.83,3.045,212.9033115,8.028,32481.01,0
2,2011/2/18,47,57.83,3.045,212.9033115,8.028,219,0
2,2011/2/18,48,57.83,3.045,212.9033115,8.028,2463.3,0
2,2011/2/18,49,57.83,3.045,212.9033115,8.028,20098.19,0
2,2011/2/18,52,57.83,3.045,212.9033115,8.028,5593.43,0
2,2011/2/18,54,57.83,3.045,212.9033115,8.028,128.68,0
2,2011/2/18,55,57.83,3.045,212.9033115,8.028,15708,0
2,2011/2/18,56,57.83,3.045,212.9033115,8.028,7503.79,0
2,2011/2/18,58,57.83,3.045,212.9033115,8.028,21581,0
2,2011/2/18,59,57.83,3.045,212.9033115,8.028,733.86,0
2,2011/2/18,60,57.83,3.045,212.9033115,8.028,158.4,0
2,2011/2/18,67,57.83,3.045,212.9033115,8.028,30095.77,0
2,2011/2/18,71,57.83,3.045,212.9033115,8.028,7598.68,0
2,2011/2/18,72,57.83,3.045,212.9033115,8.028,100128.26,0
2,2011/2/18,74,57.83,3.045,212.9033115,8.028,17832.53,0
2,2011/2/18,79,57.83,3.045,212.9033115,8.028,34028.25,0
2,2011/2/18,80,57.83,3.045,212.9033115,8.028,26975.31,0
2,2011/2/18,81,57.83,3.045,212.9033115,8.028,30120.56,0
2,2011/2/18,82,57.83,3.045,212.9033115,8.028,25776.87,0
2,2011/2/18,83,57.83,3.045,212.9033115,8.028,6462.9,0
2,2011/2/18,85,57.83,3.045,212.9033115,8.028,3563.87,0
2,2011/2/18,87,57.83,3.045,212.9033115,8.028,24117.13,0
2,2011/2/18,90,57.83,3.045,212.9033115,8.028,93696.04,0
2,2011/2/18,91,57.83,3.045,212.9033115,8.028,82049.29,0
2,2011/2/18,92,57.83,3.045,212.9033115,8.028,161936.54,0
2,2011/2/18,93,57.83,3.045,212.9033115,8.028,71190.49,0
2,2011/2/18,94,57.83,3.045,212.9033115,8.028,92321.75,0
2,2011/2/18,95,57.83,3.045,212.9033115,8.028,134010.42,0
2,2011/2/18,96,57.83,3.045,212.9033115,8.028,30502.43,0
2,2011/2/18,97,57.83,3.045,212.9033115,8.028,38132.1,0
2,2011/2/18,98,57.83,3.045,212.9033115,8.028,17637.14,0
2,2011/2/25,1,60.8,3.065,213.190421,8.028,22631.87,0
2,2011/2/25,2,60.8,3.065,213.190421,8.028,65829.84,0
2,2011/2/25,3,60.8,3.065,213.190421,8.028,11936.79,0
2,2011/2/25,4,60.8,3.065,213.190421,8.028,43477.94,0
2,2011/2/25,5,60.8,3.065,213.190421,8.028,31959.91,0
2,2011/2/25,6,60.8,3.065,213.190421,8.028,5827.75,0
2,2011/2/25,7,60.8,3.065,213.190421,8.028,31330.01,0
2,2011/2/25,8,60.8,3.065,213.190421,8.028,57192.25,0
2,2011/2/25,9,60.8,3.065,213.190421,8.028,29900.47,0
2,2011/2/25,10,60.8,3.065,213.190421,8.028,40176.28,0
2,2011/2/25,11,60.8,3.065,213.190421,8.028,17050.25,0
2,2011/2/25,12,60.8,3.065,213.190421,8.028,7248.51,0
2,2011/2/25,13,60.8,3.065,213.190421,8.028,47681.17,0
2,2011/2/25,14,60.8,3.065,213.190421,8.028,18468.61,0
2,2011/2/25,16,60.8,3.065,213.190421,8.028,23137.36,0
2,2011/2/25,17,60.8,3.065,213.190421,8.028,13523.11,0
2,2011/2/25,18,60.8,3.065,213.190421,8.028,825.21,0
2,2011/2/25,19,60.8,3.065,213.190421,8.028,4506.85,0
2,2011/2/25,20,60.8,3.065,213.190421,8.028,5756.46,0
2,2011/2/25,21,60.8,3.065,213.190421,8.028,9712.93,0
2,2011/2/25,22,60.8,3.065,213.190421,8.028,13562.47,0
2,2011/2/25,23,60.8,3.065,213.190421,8.028,26395.39,0
2,2011/2/25,24,60.8,3.065,213.190421,8.028,6366.97,0
2,2011/2/25,25,60.8,3.065,213.190421,8.028,15140.4,0
2,2011/2/25,26,60.8,3.065,213.190421,8.028,10533.64,0
2,2011/2/25,27,60.8,3.065,213.190421,8.028,2058.09,0
2,2011/2/25,28,60.8,3.065,213.190421,8.028,860.9,0
2,2011/2/25,29,60.8,3.065,213.190421,8.028,6353.08,0
2,2011/2/25,30,60.8,3.065,213.190421,8.028,6614.64,0
2,2011/2/25,31,60.8,3.065,213.190421,8.028,3238.1,0
2,2011/2/25,32,60.8,3.065,213.190421,8.028,10272.3,0
2,2011/2/25,33,60.8,3.065,213.190421,8.028,6307.33,0
2,2011/2/25,34,60.8,3.065,213.190421,8.028,17909.59,0
2,2011/2/25,35,60.8,3.065,213.190421,8.028,3868.82,0
2,2011/2/25,36,60.8,3.065,213.190421,8.028,2363,0
2,2011/2/25,37,60.8,3.065,213.190421,8.028,4730.94,0
2,2011/2/25,38,60.8,3.065,213.190421,8.028,103100.6,0
2,2011/2/25,40,60.8,3.065,213.190421,8.028,78970.78,0
2,2011/2/25,41,60.8,3.065,213.190421,8.028,2242.5,0
2,2011/2/25,42,60.8,3.065,213.190421,8.028,8214.43,0
2,2011/2/25,44,60.8,3.065,213.190421,8.028,7455.13,0
2,2011/2/25,46,60.8,3.065,213.190421,8.028,27226.37,0
2,2011/2/25,48,60.8,3.065,213.190421,8.028,2763,0
2,2011/2/25,49,60.8,3.065,213.190421,8.028,21808.9,0
2,2011/2/25,52,60.8,3.065,213.190421,8.028,4189.21,0
2,2011/2/25,54,60.8,3.065,213.190421,8.028,40.92,0
2,2011/2/25,55,60.8,3.065,213.190421,8.028,14291.53,0
2,2011/2/25,56,60.8,3.065,213.190421,8.028,6910.2,0
2,2011/2/25,58,60.8,3.065,213.190421,8.028,18436,0
2,2011/2/25,59,60.8,3.065,213.190421,8.028,598.73,0
2,2011/2/25,60,60.8,3.065,213.190421,8.028,128.4,0
2,2011/2/25,67,60.8,3.065,213.190421,8.028,8959.99,0
2,2011/2/25,71,60.8,3.065,213.190421,8.028,5196.68,0
2,2011/2/25,72,60.8,3.065,213.190421,8.028,90116.84,0
2,2011/2/25,74,60.8,3.065,213.190421,8.028,19621.61,0
2,2011/2/25,79,60.8,3.065,213.190421,8.028,34219.11,0
2,2011/2/25,80,60.8,3.065,213.190421,8.028,25952.22,0
2,2011/2/25,81,60.8,3.065,213.190421,8.028,29846.84,0
2,2011/2/25,82,60.8,3.065,213.190421,8.028,21115.17,0
2,2011/2/25,83,60.8,3.065,213.190421,8.028,5157.1,0
2,2011/2/25,85,60.8,3.065,213.190421,8.028,3709.57,0
2,2011/2/25,87,60.8,3.065,213.190421,8.028,24164.44,0
2,2011/2/25,90,60.8,3.065,213.190421,8.028,88072.65,0
2,2011/2/25,91,60.8,3.065,213.190421,8.028,76258.99,0
2,2011/2/25,92,60.8,3.065,213.190421,8.028,148922.87,0
2,2011/2/25,93,60.8,3.065,213.190421,8.028,62476.3,0
2,2011/2/25,94,60.8,3.065,213.190421,8.028,63401.45,0
2,2011/2/25,95,60.8,3.065,213.190421,8.028,128212.25,0
2,2011/2/25,96,60.8,3.065,213.190421,8.028,28453.36,0
2,2011/2/25,97,60.8,3.065,213.190421,8.028,35462.75,0
2,2011/2/25,98,60.8,3.065,213.190421,8.028,13064.96,0
2,2011/3/4,1,57.77,3.288,213.4775305,8.028,25562.33,0
2,2011/3/4,2,57.77,3.288,213.4775305,8.028,70042.14,0
2,2011/3/4,3,57.77,3.288,213.4775305,8.028,12597.45,0
2,2011/3/4,4,57.77,3.288,213.4775305,8.028,46965.84,0
2,2011/3/4,5,57.77,3.288,213.4775305,8.028,35432.41,0
2,2011/3/4,6,57.77,3.288,213.4775305,8.028,8339.2,0
2,2011/3/4,7,57.77,3.288,213.4775305,8.028,30314.48,0
2,2011/3/4,8,57.77,3.288,213.4775305,8.028,61222.4,0
2,2011/3/4,9,57.77,3.288,213.4775305,8.028,33581.01,0
2,2011/3/4,10,57.77,3.288,213.4775305,8.028,48151.96,0
2,2011/3/4,11,57.77,3.288,213.4775305,8.028,17301.63,0
2,2011/3/4,12,57.77,3.288,213.4775305,8.028,8053.77,0
2,2011/3/4,13,57.77,3.288,213.4775305,8.028,50789.38,0
2,2011/3/4,14,57.77,3.288,213.4775305,8.028,20675.84,0
2,2011/3/4,16,57.77,3.288,213.4775305,8.028,29704.92,0
2,2011/3/4,17,57.77,3.288,213.4775305,8.028,14623.41,0
2,2011/3/4,18,57.77,3.288,213.4775305,8.028,46.6,0
2,2011/3/4,19,57.77,3.288,213.4775305,8.028,4588.08,0
2,2011/3/4,20,57.77,3.288,213.4775305,8.028,5921.7,0
2,2011/3/4,21,57.77,3.288,213.4775305,8.028,10740.44,0
2,2011/3/4,22,57.77,3.288,213.4775305,8.028,14340.86,0
2,2011/3/4,23,57.77,3.288,213.4775305,8.028,25809.29,0
2,2011/3/4,24,57.77,3.288,213.4775305,8.028,7311.89,0
2,2011/3/4,25,57.77,3.288,213.4775305,8.028,18037.54,0
2,2011/3/4,26,57.77,3.288,213.4775305,8.028,10224.45,0
2,2011/3/4,27,57.77,3.288,213.4775305,8.028,1876.73,0
2,2011/3/4,28,57.77,3.288,213.4775305,8.028,807.25,0
2,2011/3/4,29,57.77,3.288,213.4775305,8.028,7925.45,0
2,2011/3/4,30,57.77,3.288,213.4775305,8.028,6864.2,0
2,2011/3/4,31,57.77,3.288,213.4775305,8.028,3614.5,0
2,2011/3/4,32,57.77,3.288,213.4775305,8.028,10956.5,0
2,2011/3/4,33,57.77,3.288,213.4775305,8.028,6735.44,0
2,2011/3/4,34,57.77,3.288,213.4775305,8.028,18482.52,0
2,2011/3/4,35,57.77,3.288,213.4775305,8.028,4425.76,0
2,2011/3/4,36,57.77,3.288,213.4775305,8.028,1820.5,0
2,2011/3/4,37,57.77,3.288,213.4775305,8.028,6304.14,0
2,2011/3/4,38,57.77,3.288,213.4775305,8.028,91932.69,0
2,2011/3/4,40,57.77,3.288,213.4775305,8.028,84898.27,0
2,2011/3/4,41,57.77,3.288,213.4775305,8.028,2081.5,0
2,2011/3/4,42,57.77,3.288,213.4775305,8.028,10088.38,0
2,2011/3/4,44,57.77,3.288,213.4775305,8.028,7936.8,0
2,2011/3/4,45,57.77,3.288,213.4775305,8.028,4.79,0
2,2011/3/4,46,57.77,3.288,213.4775305,8.028,29971.92,0
2,2011/3/4,48,57.77,3.288,213.4775305,8.028,1856,0
2,2011/3/4,49,57.77,3.288,213.4775305,8.028,24288.01,0
2,2011/3/4,52,57.77,3.288,213.4775305,8.028,5250.78,0
2,2011/3/4,54,57.77,3.288,213.4775305,8.028,48,0
2,2011/3/4,55,57.77,3.288,213.4775305,8.028,12701.92,0
2,2011/3/4,56,57.77,3.288,213.4775305,8.028,9790.23,0
2,2011/3/4,58,57.77,3.288,213.4775305,8.028,25892,0
2,2011/3/4,59,57.77,3.288,213.4775305,8.028,573.48,0
2,2011/3/4,60,57.77,3.288,213.4775305,8.028,220,0
2,2011/3/4,67,57.77,3.288,213.4775305,8.028,9947.36,0
2,2011/3/4,71,57.77,3.288,213.4775305,8.028,4835.3,0
2,2011/3/4,72,57.77,3.288,213.4775305,8.028,95742.36,0
2,2011/3/4,74,57.77,3.288,213.4775305,8.028,19890.03,0
2,2011/3/4,79,57.77,3.288,213.4775305,8.028,44868.09,0
2,2011/3/4,80,57.77,3.288,213.4775305,8.028,26439.11,0
2,2011/3/4,81,57.77,3.288,213.4775305,8.028,32200.95,0
2,2011/3/4,82,57.77,3.288,213.4775305,8.028,23285.26,0
2,2011/3/4,83,57.77,3.288,213.4775305,8.028,6133.08,0
2,2011/3/4,85,57.77,3.288,213.4775305,8.028,3132.67,0
2,2011/3/4,87,57.77,3.288,213.4775305,8.028,26183.26,0
2,2011/3/4,90,57.77,3.288,213.4775305,8.028,94776.94,0
2,2011/3/4,91,57.77,3.288,213.4775305,8.028,80599.47,0
2,2011/3/4,92,57.77,3.288,213.4775305,8.028,165033.74,0
2,2011/3/4,93,57.77,3.288,213.4775305,8.028,70639.4,0
2,2011/3/4,94,57.77,3.288,213.4775305,8.028,69474.6,0
2,2011/3/4,95,57.77,3.288,213.4775305,8.028,138719.26,0
2,2011/3/4,96,57.77,3.288,213.4775305,8.028,29331.11,0
2,2011/3/4,97,57.77,3.288,213.4775305,8.028,39257.4,0
2,2011/3/4,98,57.77,3.288,213.4775305,8.028,12991.61,0
2,2011/3/4,99,57.77,3.288,213.4775305,8.028,400,0
2,2011/3/11,1,52.7,3.459,213.7646401,8.028,26025.39,0
2,2011/3/11,2,52.7,3.459,213.7646401,8.028,67898.82,0
2,2011/3/11,3,52.7,3.459,213.7646401,8.028,11247.41,0
2,2011/3/11,4,52.7,3.459,213.7646401,8.028,44569.04,0
2,2011/3/11,5,52.7,3.459,213.7646401,8.028,28332.99,0
2,2011/3/11,6,52.7,3.459,213.7646401,8.028,7108.21,0
2,2011/3/11,7,52.7,3.459,213.7646401,8.028,26636.69,0
2,2011/3/11,8,52.7,3.459,213.7646401,8.028,57030.11,0
2,2011/3/11,9,52.7,3.459,213.7646401,8.028,33801.44,0
2,2011/3/11,10,52.7,3.459,213.7646401,8.028,39375.84,0
2,2011/3/11,11,52.7,3.459,213.7646401,8.028,18216.84,0
2,2011/3/11,12,52.7,3.459,213.7646401,8.028,8101.81,0
2,2011/3/11,13,52.7,3.459,213.7646401,8.028,44920.74,0
2,2011/3/11,14,52.7,3.459,213.7646401,8.028,20061.64,0
2,2011/3/11,16,52.7,3.459,213.7646401,8.028,25803.25,0
2,2011/3/11,17,52.7,3.459,213.7646401,8.028,14421.53,0
2,2011/3/11,18,52.7,3.459,213.7646401,8.028,3.4,0
2,2011/3/11,19,52.7,3.459,213.7646401,8.028,4336.65,0
2,2011/3/11,20,52.7,3.459,213.7646401,8.028,5611.85,0
2,2011/3/11,21,52.7,3.459,213.7646401,8.028,9810.96,0
2,2011/3/11,22,52.7,3.459,213.7646401,8.028,15905.92,0
2,2011/3/11,23,52.7,3.459,213.7646401,8.028,25194.24,0
2,2011/3/11,24,52.7,3.459,213.7646401,8.028,6599.46,0
2,2011/3/11,25,52.7,3.459,213.7646401,8.028,15025.51,0
2,2011/3/11,26,52.7,3.459,213.7646401,8.028,10200.36,0
2,2011/3/11,27,52.7,3.459,213.7646401,8.028,2004.91,0
2,2011/3/11,28,52.7,3.459,213.7646401,8.028,885.39,0
2,2011/3/11,29,52.7,3.459,213.7646401,8.028,6547.36,0
2,2011/3/11,30,52.7,3.459,213.7646401,8.028,6259.98,0
2,2011/3/11,31,52.7,3.459,213.7646401,8.028,3789.33,0
2,2011/3/11,32,52.7,3.459,213.7646401,8.028,9994.96,0
2,2011/3/11,33,52.7,3.459,213.7646401,8.028,5486.26,0
2,2011/3/11,34,52.7,3.459,213.7646401,8.028,15220.8,0
2,2011/3/11,35,52.7,3.459,213.7646401,8.028,4054.91,0
2,2011/3/11,36,52.7,3.459,213.7646401,8.028,1865,0
2,2011/3/11,37,52.7,3.459,213.7646401,8.028,5137.09,0
2,2011/3/11,38,52.7,3.459,213.7646401,8.028,99904.49,0
2,2011/3/11,40,52.7,3.459,213.7646401,8.028,84226.54,0
2,2011/3/11,41,52.7,3.459,213.7646401,8.028,2352,0
2,2011/3/11,42,52.7,3.459,213.7646401,8.028,8803.42,0
2,2011/3/11,44,52.7,3.459,213.7646401,8.028,6490.61,0
2,2011/3/11,45,52.7,3.459,213.7646401,8.028,10.47,0
2,2011/3/11,46,52.7,3.459,213.7646401,8.028,28741.71,0
2,2011/3/11,48,52.7,3.459,213.7646401,8.028,1262,0
2,2011/3/11,49,52.7,3.459,213.7646401,8.028,17735.08,0
2,2011/3/11,52,52.7,3.459,213.7646401,8.028,4397.57,0
2,2011/3/11,54,52.7,3.459,213.7646401,8.028,62.88,0
2,2011/3/11,55,52.7,3.459,213.7646401,8.028,12038.35,0
2,2011/3/11,56,52.7,3.459,213.7646401,8.028,10177.03,0
2,2011/3/11,58,52.7,3.459,213.7646401,8.028,19254,0
2,2011/3/11,59,52.7,3.459,213.7646401,8.028,537.62,0
2,2011/3/11,60,52.7,3.459,213.7646401,8.028,235.8,0
2,2011/3/11,67,52.7,3.459,213.7646401,8.028,9122.78,0
2,2011/3/11,71,52.7,3.459,213.7646401,8.028,4943.87,0
2,2011/3/11,72,52.7,3.459,213.7646401,8.028,85165.47,0
2,2011/3/11,74,52.7,3.459,213.7646401,8.028,16026.99,0
2,2011/3/11,79,52.7,3.459,213.7646401,8.028,34361.17,0
2,2011/3/11,80,52.7,3.459,213.7646401,8.028,26847.94,0
2,2011/3/11,81,52.7,3.459,213.7646401,8.028,32377.2,0
2,2011/3/11,82,52.7,3.459,213.7646401,8.028,21423.07,0
2,2011/3/11,83,52.7,3.459,213.7646401,8.028,6292.36,0
2,2011/3/11,85,52.7,3.459,213.7646401,8.028,3141.81,0
2,2011/3/11,87,52.7,3.459,213.7646401,8.028,20048.72,0
2,2011/3/11,90,52.7,3.459,213.7646401,8.028,93706.47,0
2,2011/3/11,91,52.7,3.459,213.7646401,8.028,80935.4,0
2,2011/3/11,92,52.7,3.459,213.7646401,8.028,165774.06,0
2,2011/3/11,93,52.7,3.459,213.7646401,8.028,70728.82,0
2,2011/3/11,94,52.7,3.459,213.7646401,8.028,67967.57,0
2,2011/3/11,95,52.7,3.459,213.7646401,8.028,134988.06,0
2,2011/3/11,96,52.7,3.459,213.7646401,8.028,27357.09,0
2,2011/3/11,97,52.7,3.459,213.7646401,8.028,40402.97,0
2,2011/3/11,98,52.7,3.459,213.7646401,8.028,13649.83,0
2,2011/3/11,99,52.7,3.459,213.7646401,8.028,130,0
2,2011/3/18,1,62.32,3.488,214.0156238,8.028,25405.55,0
2,2011/3/18,2,62.32,3.488,214.0156238,8.028,64567.4,0
2,2011/3/18,3,62.32,3.488,214.0156238,8.028,9122.49,0
2,2011/3/18,4,62.32,3.488,214.0156238,8.028,43150.07,0
2,2011/3/18,5,62.32,3.488,214.0156238,8.028,26901.54,0
2,2011/3/18,6,62.32,3.488,214.0156238,8.028,6379.76,0
2,2011/3/18,7,62.32,3.488,214.0156238,8.028,36391.92,0
2,2011/3/18,8,62.32,3.488,214.0156238,8.028,56264.95,0
2,2011/3/18,9,62.32,3.488,214.0156238,8.028,47928.57,0
2,2011/3/18,10,62.32,3.488,214.0156238,8.028,41432.97,0
2,2011/3/18,11,62.32,3.488,214.0156238,8.028,20137.68,0
2,2011/3/18,12,62.32,3.488,214.0156238,8.028,8881.27,0
2,2011/3/18,13,62.32,3.488,214.0156238,8.028,45372.02,0
2,2011/3/18,14,62.32,3.488,214.0156238,8.028,17797.7,0
2,2011/3/18,16,62.32,3.488,214.0156238,8.028,43939.89,0
2,2011/3/18,17,62.32,3.488,214.0156238,8.028,11930.46,0
2,2011/3/18,18,62.32,3.488,214.0156238,8.028,958.23,0
2,2011/3/18,19,62.32,3.488,214.0156238,8.028,3666.68,0
2,2011/3/18,20,62.32,3.488,214.0156238,8.028,5745.64,0
2,2011/3/18,21,62.32,3.488,214.0156238,8.028,9772.01,0
2,2011/3/18,22,62.32,3.488,214.0156238,8.028,15718.56,0
2,2011/3/18,23,62.32,3.488,214.0156238,8.028,23432.65,0
2,2011/3/18,24,62.32,3.488,214.0156238,8.028,6543.77,0
2,2011/3/18,25,62.32,3.488,214.0156238,8.028,16880.29,0
2,2011/3/18,26,62.32,3.488,214.0156238,8.028,8522.97,0
2,2011/3/18,27,62.32,3.488,214.0156238,8.028,1603.99,0
2,2011/3/18,28,62.32,3.488,214.0156238,8.028,712.19,0
2,2011/3/18,29,62.32,3.488,214.0156238,8.028,6060.83,0
2,2011/3/18,30,62.32,3.488,214.0156238,8.028,6250.3,0
2,2011/3/18,31,62.32,3.488,214.0156238,8.028,2888.53,0
2,2011/3/18,32,62.32,3.488,214.0156238,8.028,13465.12,0
2,2011/3/18,33,62.32,3.488,214.0156238,8.028,5933.46,0
2,2011/3/18,34,62.32,3.488,214.0156238,8.028,15490.7,0
2,2011/3/18,35,62.32,3.488,214.0156238,8.028,5383.7,0
2,2011/3/18,36,62.32,3.488,214.0156238,8.028,3143,0
2,2011/3/18,37,62.32,3.488,214.0156238,8.028,4932.86,0
2,2011/3/18,38,62.32,3.488,214.0156238,8.028,76017.77,0
2,2011/3/18,40,62.32,3.488,214.0156238,8.028,81929.82,0
2,2011/3/18,41,62.32,3.488,214.0156238,8.028,1990,0
2,2011/3/18,42,62.32,3.488,214.0156238,8.028,8973.6,0
2,2011/3/18,44,62.32,3.488,214.0156238,8.028,6676.48,0
2,2011/3/18,45,62.32,3.488,214.0156238,8.028,2.5,0
2,2011/3/18,46,62.32,3.488,214.0156238,8.028,28836.54,0
2,2011/3/18,48,62.32,3.488,214.0156238,8.028,488,0
2,2011/3/18,49,62.32,3.488,214.0156238,8.028,17583.63,0
2,2011/3/18,52,62.32,3.488,214.0156238,8.028,4078.27,0
2,2011/3/18,54,62.32,3.488,214.0156238,8.028,95.92,0
2,2011/3/18,55,62.32,3.488,214.0156238,8.028,13402.46,0
2,2011/3/18,56,62.32,3.488,214.0156238,8.028,14386.18,0
2,2011/3/18,58,62.32,3.488,214.0156238,8.028,19753,0
2,2011/3/18,59,62.32,3.488,214.0156238,8.028,695.13,0
2,2011/3/18,60,62.32,3.488,214.0156238,8.028,140.8,0
2,2011/3/18,67,62.32,3.488,214.0156238,8.028,8102.27,0
2,2011/3/18,71,62.32,3.488,214.0156238,8.028,5203.25,0
2,2011/3/18,72,62.32,3.488,214.0156238,8.028,69651.06,0
2,2011/3/18,74,62.32,3.488,214.0156238,8.028,17756.51,0
2,2011/3/18,79,62.32,3.488,214.0156238,8.028,31009.02,0
2,2011/3/18,80,62.32,3.488,214.0156238,8.028,27532.06,0
2,2011/3/18,81,62.32,3.488,214.0156238,8.028,32904.99,0
2,2011/3/18,82,62.32,3.488,214.0156238,8.028,23290.23,0
2,2011/3/18,83,62.32,3.488,214.0156238,8.028,6305.86,0
2,2011/3/18,85,62.32,3.488,214.0156238,8.028,3588.87,0
2,2011/3/18,87,62.32,3.488,214.0156238,8.028,19710.8,0
2,2011/3/18,90,62.32,3.488,214.0156238,8.028,93986.73,0
2,2011/3/18,91,62.32,3.488,214.0156238,8.028,81914.43,0
2,2011/3/18,92,62.32,3.488,214.0156238,8.028,163448.56,0
2,2011/3/18,93,62.32,3.488,214.0156238,8.028,77785.15,0
2,2011/3/18,94,62.32,3.488,214.0156238,8.028,70702.89,0
2,2011/3/18,95,62.32,3.488,214.0156238,8.028,143003.44,0
2,2011/3/18,96,62.32,3.488,214.0156238,8.028,32369.7,0
2,2011/3/18,97,62.32,3.488,214.0156238,8.028,42448.51,0
2,2011/3/18,98,62.32,3.488,214.0156238,8.028,14083.51,0
2,2011/3/25,1,69.42,3.473,214.2521573,8.028,23880.58,0
2,2011/3/25,2,69.42,3.473,214.2521573,8.028,60715.5,0
2,2011/3/25,3,69.42,3.473,214.2521573,8.028,10075.46,0
2,2011/3/25,4,69.42,3.473,214.2521573,8.028,40662.41,0
2,2011/3/25,5,69.42,3.473,214.2521573,8.028,26443.53,0
2,2011/3/25,6,69.42,3.473,214.2521573,8.028,5086.36,0
2,2011/3/25,7,69.42,3.473,214.2521573,8.028,28571.64,0
2,2011/3/25,8,69.42,3.473,214.2521573,8.028,51712.58,0
2,2011/3/25,9,69.42,3.473,214.2521573,8.028,38087.99,0
2,2011/3/25,10,69.42,3.473,214.2521573,8.028,40556.64,0
2,2011/3/25,11,69.42,3.473,214.2521573,8.028,22996.57,0
2,2011/3/25,12,69.42,3.473,214.2521573,8.028,8604.4,0
2,2011/3/25,13,69.42,3.473,214.2521573,8.028,42548.15,0
2,2011/3/25,14,69.42,3.473,214.2521573,8.028,15337.73,0
2,2011/3/25,16,69.42,3.473,214.2521573,8.028,52536.38,0
2,2011/3/25,17,69.42,3.473,214.2521573,8.028,11833.06,0
2,2011/3/25,18,69.42,3.473,214.2521573,8.028,1889.35,0
2,2011/3/25,19,69.42,3.473,214.2521573,8.028,3675.47,0
2,2011/3/25,20,69.42,3.473,214.2521573,8.028,5772.7,0
2,2011/3/25,21,69.42,3.473,214.2521573,8.028,8248.74,0
2,2011/3/25,22,69.42,3.473,214.2521573,8.028,9725.22,0
2,2011/3/25,23,69.42,3.473,214.2521573,8.028,24012.89,0
2,2011/3/25,24,69.42,3.473,214.2521573,8.028,6116.47,0
2,2011/3/25,25,69.42,3.473,214.2521573,8.028,15395.9,0
2,2011/3/25,26,69.42,3.473,214.2521573,8.028,9316.5,0
2,2011/3/25,27,69.42,3.473,214.2521573,8.028,1234.72,0
2,2011/3/25,28,69.42,3.473,214.2521573,8.028,849.37,0
2,2011/3/25,29,69.42,3.473,214.2521573,8.028,6442.17,0
